1-4-All-4-1,2 Legit 2 Quit,3-2-1 Pump,360 Degrees (What Goes Around),57 Channels (And Nothin  On),7,A Day In My Life (Without You),A Deeper Love/Pride (In The Name Of Love),A Whole New World (Aladdin s Theme),Achy Breaky Heart,Addams Groove,Again Tonight,Ain t 2 Proud 2 Beg,Ain t Gonna Hurt Nobody,Ain t No Future In Yo  Fronting,Ain t Nobody Like You,All 4 Love,All I Want,All She Wrote,"All Shook Up (From ""Honeymoon In Vegas"")",All Through The Night,All Woman,All You ve Got,Alone With You,Always The Last To Know,Always Tomorrow,Am I The Same Girl,Angel Baby,Another Minute,Anything At All,Baby Got Back,Baby Hold On To Me,Baby I m For Real/Natural High,"Baby, I Believe In You",Baby-Baby-Baby,Back To The Hotel,Bad Bad Boys,Bang Bang,Be True To Yourself,Beauty And The Beast,Black Or White,Blinded By Love,Blowing Kisses In The Wind,Bohemian Rhapsody,Boom! I Got Your Boyfriend,Boot Scootin  Boogie,Brainstorming,Breakin  My Heart (Pretty Brown Eyes),Broken Arrow,Butt Naked,Can t Cry Hard Enough,Can t Let Go,Can t Stop This Thing We Started,Can t Truss It,Caribbean Blue,Chains Around My Heart,Change,Church Of Your Heart,Closer To Me,Cold Shower,Come,Come As You Are,Constant Craving,Conviction Of The Heart,Could ve Been Me,Crazy Love,Cream,Crossover,Damn I Wish I Was Your Lover,Deeper And Deeper,Diamonds And Pearls,Digging In The Dirt,Ditty,Divine Thing,Do I Have To Say The Words?,Do It To Me,Do Not Pass Me By,Do You Believe In Us,Do You Everynite,Do You Want It Right Now,Don t Be Afraid,Don t Cry,Don t Let The Sun Go Down On Me,Don t Lose The Magic,Don t Talk Just Kiss,Don t Walk Away,Doo Doo Brown,Drive,Drowning In Your Eyes,Emotions,"End Of The Road (From ""Boomerang"")",Enter Sandman,Erotica,Even Better Than The Real Thing,Everlasting Love,Every Road Leads Back To You,Everybody s Free (To Feel Good),Everything About You,Everything Changes,Everything s Gonna Be Alright,Faces Of Love,Faithful,Fall In Love Again,Finally,Flex,Forever In Love,Forever In Your Eyes,"Forever Love (From ""Mo  Money"")",Forever My Lady,Free Your Mind,Friday I m In Love,"Full Term Love (From ""Class Act"")",Galileo,Games,Gangsta,Get A Leg Up,Get Ready For This,Get Up (Move Boy Move),Get With U,Give It Away,Give It Up,"Give It Up, Turn It Loose","Give U My Heart (From ""Boomerang"")",Giving Him Something He Can Feel,Good Enough,Good For Me,Good Stuff,Goodbye,Groovin  In The Midnight,Groovy Train,Have You Ever Needed Someone So Bad,Hazard,Heal The World,Hearts Don t Think (They Feel),Helluva,Here It Comes,Here We Go Again!,High,Hold On (Tighter To Love),Hold On My Heart,Home Sweet Home,Homies,Honey Love,Housecall,How About That,How Do You Do!,How Do You Talk To An Angel,How I Could Just Kill A Man/The Phuncky Feel One,Human Touch/Better Days,Humpin  Around,I Can t Dance,I Can t Make You Love Me,I Don t Care,I Got A Man,I Got A Thang 4 Ya!,I Love You Period,I Love Your Smile,I Miss You,I Missed The Bus,I Need Love,I Need Money,I Wanna Be Your Girl,"I Wanna Love You (From ""Class Act"")","I Wanna Make Love To You (From ""Innocent Blood"")",I Wanna Rock,I Want You,"I Will Always Love You (From ""The Bodyguard"")",I Will Be Here For You,I Will Remember You,I Wish The Phone Would Ring,I Wonder Why,"I d Die Without You (From ""Boomerang"")",I ll Be There,I ll Get By,I ll Take You There,I m Overjoyed,I m Still Waiting,I m The One You Need,I m Too Sexy,I ve Got A Lot To Learn About Love,I ve Got Mine,IOU,If I Ever Fall In Love,If You Asked Me To,If You Go Away,If You Want It,In My Dreams,In Paradise,In The Closet,"In The Still Of The Nite (From ""The Jacksons"")",Innocent Child,Insatiable,Inside That I Cried,Irresistible,Is It Good To You,It Doesn t Matter,"It s Alright (From ""South Central"")",It s Gonna Be A Lovely Day,It s My Cadillac (Got That Bass),It s Not A Love Thing,It s Over Now,It s So Hard To Say Goodbye To Yesterday,Jam,James Brown Is Dead,Jesus He Knows Me,Johnny Have You Seen Her?,Juice (Know The Ledge),Jump,Jump Around,Jump!,Jus Lyke Compton,Just A Touch Of Love,Just Another Day,Just Another Girlfriend,Just For Tonight,Just Take My Heart,Justified And Ancient,Keep Coming Back,Keep It Comin,Keep It Comin  (Dance Till You Can t Dance No More!),Keep On Walkin,Keep The Faith,Kickin  It,Killer,Kiss You Back,Kissing The Wind,Layla,Let s Get Rocked,Let s Talk About Sex,Life Is A Highway,Lift Me Up,Lithium,Little Miss Can t Be Wrong,Live And Learn,Live And Let Die,Live For Loving You,Losing You,Love Can Move Mountains,Love Crazy,Love Is On The Way,Love Me,Love Me All Up,"Love Shoulda Brought You Home (From ""Boomerang"")",Love You All My Lifetime,Love s Taken Over,Make It Happen,Make Love Like A Man,"Mama, I m Coming Home",Maria,Martika s Kitchen,Masterpiece,Mind Playing Tricks On Me,Missing You Now,"Money Can t Buy You Love (From ""Mo  Money"")",Money Don t Matter 2 Night,Move Any Mountain,Move This,"Mr. Loverman (From ""Deep Cover"")",Mr. Wendal,My Lovin  (You re Never Gonna Get It),My Name Is Prince,Mysterious Ways,Never A Time,Never Satisfied,No Mistakes,No More Tears,No One Else On Earth,No Ordinary Love,No Son Of Mine,No Sunshine,Nobody Wins In This War,Not Enough Time,Not The Only One,Nothing Broken But My Heart,Nothing Else Matters,November Rain,Nu Nu,O.P.P.,On A Sunday Afternoon,One,Only Love Can Break Your Heart,Oochie Coochie,Paper Doll,Peace Of Mind (Love Goes On),People Everyday,Pick It Up,Please Don t Go,Pleasure,Poor Georgie,Pop That Coochie,Quality Time,Reach For The Sky,Real Love,Real Real Real,Really Into You,Remedy,Remember The Time,Reminisce,Rest In Peace,Restless Heart,"Revolution (From ""Malcolm X"")",Rhythm Is A Dancer,Right Down To It,Right Now,Ring My Bell,Romeo,Rump Shaker,Rush,Sad But True,Sad New Day,Save The Best For Last,Save Up All Your Tears,"Saving Forever For You (From ""Beverly Hills, 90210"")",Scenario,Send Me An Angel,Sesame s Treet,Set Adrift On Memory Bliss,Set Me Free,Set The Night To Music,Sexual,Sexy MF,Shamrocks And Shenanigans (Boom Shalock Lock Boom),She Ain t Pretty,She s Got That Vibe,She s Playing Hard To Get,Shot Of Poison,Silent Prayer,Sleeping With The Lights On,Sleeping With You,Slow And Sexy,Slow Dance (Hey Mr. DJ),Slow Motion,Slowly,Smells Like Nirvana,Smells Like Teen Spirit,So What cha Want,Someone To Hold,Something Good,Sometimes I Rhyme Slow,Sometimes Love Just Ain t Enough,Spending My Time,Stand Up (Kick Love Into Motion),Stars,Start The Car,Stay,Steam,Strawberry Letter 23,Street Of Dreams,Strobelite Honey,Sweet November,Symphony Of Destruction,T.L.C.,Take Me In Your Arms,Take My Advice,Take This Heart,Take Time,Tears In Heaven,Tell Me What You Want Me To Do,Tender Kisses,Tennessee,Tequila,Thank You,That s What Love Is For,The Best Things In Life Are Free,The Choice Is Yours,The Comfort Zone,The Fly,The Globe,The Hitman,The Last Song,The Life Of Riley,The Message,The One,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",The Rush,The Unforgiven,The Way I Feel,The Way I Feel About You,There Will Never Be Another Tonight,There s No Other Way,These Are Days,They Reminisce Over You (T.R.O.Y.),They Want EFX,Thinkin  Back,This Could Be The One,This Is The Last Time,This Is The Way We Roll,This Used To Be My Playground,Thorn In My Pride,Thought I d Died And Gone To Heaven,To Be With You,To Love Somebody,Too Blind To See It,Too Funky,Too Much Passion,Top Of The World,Twilight Zone,Uhh Ahh,Under The Bridge,Understand This Groove,Until Your Love Comes Back Around,Vibeology,Victim Of The Ghetto,Walk On The Ocean,Walking On Broken Glass,Warm It Up,Washed Away,Wasted Time,We Got A Love Thang,We Will Rock You,We Will Rock You/We Are The Champions,What About Your Friends,What Becomes Of The Brokenhearted,What Goes Around Comes Around,What Time Is Love?,What You Give,Whatever It Takes (To Make You Stay),When A Man Loves A Woman,When I Look Into Your Eyes,When She Cries,Where Does That Leave Love,Where You Goin  Now,Wherever I May Roam,Whispers,White Men Can t Jump,Who s Gonna Ride Your Wild Horses,Who s Got Your Love,Why,Why Me Baby?,Wicked,Wildside,Will You Marry Me?,Wishing On A Star,Within My Heart,Work To Do,Would I Lie To You?,"Yeah, Yeah, Yeah!",Yesterdays,You Are The One,You Gotta Believe,You Lied To Me,"You Remind Me (From ""Strictly Business"")",You Showed Me,You Think You Know Her,You Won t See Me Cry,You re All That Matters To Me,Your Song
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
